scores
48
48
48
48
49
49
48
48
48
49
48
48
48
49
48
48
48
48
48
48
48
49
48
48
49
48
48
48
48
48
48
48
48
48
48
48
48
48
49
48
48
48
48
48
48
48
48
49
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
49
48
48
48
49
48
48
48
48
48
48
48
49
48
48
48
48
48
48
49
48
48
48
48
48
48
48
48
49
48
49
48
48
48
49
49
48
48
48
48
48
48
48
48
49
48
48
61
48
48
49
50
48
48
48
48
49
48
48
48
48
48
48
48
49
48
48
48
48
48
48
49
48
49
48
48
49
49
48
49
48
48
48
48
48
49
48
48
49
48
48
48
48
48
48
48
49
48
48
49
48
48
49
48
49
48
48
48
48
48
48
48
48
48
48
48
49
48
48
49
48
48
49
48
48
48
49
48
48
48
48
48
49
48
48
48
48
48
49
48
48
48
49
48
48
48
48
48
49
48
48
48
48
48
49
48
48
49
48
48
48
48
48
49
48
49
48
48
49
48
48
48
49
48
48
49
48
48
48
48
49
48
48
49
48
48
49
48
48
48
48
48
49
48
48
48
48
49
48
48
49
48
48
48
48
48
49
48
49
48
48
48
49
49
48
49
49
49
48
48
48
48
48
48
49
48
48
49
48
48
82
48
48
48
48
49
49
48
48
49
48
48
48
48
48
48
48
48
48
48
48
48
48
49
48
48
49
48
48
49
48
48
49
48
48
49
48
48
49
48
49
48
48
49
48
48
48
48
48
48
48
49
48
48
48
48
48
49
48
48
49
48
48
48
48
48
48
48
48
49
48
48
48
48
48
48
48
49
48
48
48
48
48
48
48
48
49
48
49
49
48
48
48
49
48
60
48
48
48
49
48
49
48
48
48
49
48
49
48
49
49
49
49
48
48
49
49
49
48
48
49
48
48
48
48
48
49
50
48
48
48
48
49
48
48
49
48
48
48
49
48
48
49
49
48
48
48
49
48
48
48
48
48
49
48
48
48
48
48
49
49
48
49
49
48
48
49
48
48
48
48
48
49
48
48
48
48
50
49
48
48
48
50
48
48
49
48
48
48
61
48
49
48
48
49
48
48
48
49
48
48
48
49
49
49
49
49
48
48
49
48
48
49
48
48
48
61
48
49
49
48
49
48
48
48
48
49
48
48
48
48
48
49
48
48
48
48
50
49
48
49
48
48
48
194
48
48
49
48
48
49
48
49
49
48
48
49
48
49
49
48
48
48
48
48
50
48
48
48
48
71
48
48
48
49
48
49
49
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
49
48
48
48
49
49
48
48
48
48
48
48
49
49
48
48
48
48
49
48
48
49
48
48
48
48
48
48
48
49
48
48
62
48
48
72
48
49
49
49
49
60
48
49
95
48
49
49
48
48
49
48
48
49
49
50
48
48
49
48
48
48
48
48
48
50
48
49
61
48
48
48
49
48
49
49
49
49
49
49
49
48
48
49
48
48
61
48
49
49
48
49
49
48
49
101
48
49
49
49
49
48
48
48
49
48
50
48
48
63
48
49
49
48
48
48
48
48
49
49
48
49
49
48
48
49
49
48
49
48
48
50
48
49
49
49
48
48
49
48
48
49
49
48
49
49
48
49
49
49
48
48
49
48
49
48
48
49
48
56
48
58
48
48
48
48
61
49
49
48
48
49
48
49
49
48
49
49
48
48
48
48
49
49
48
72
48
48
48
73
49
48
55
48
49
48
73
48
49
49
48
48
49
48
48
50
48
49
49
49
48
49
49
79
49
48
49
48
48
48
48
49
50
48
49
48
48
49
48
49
55
49
49
61
49
49
49
48
62
49
49
49
49
49
48
48
48
48
56
61
48
49
49
49
49
49
49
49
49
48
49
48
48
48
48
49
49
49
49
72
49
79
48
49
48
50
49
49
61
48
77
48
48
48
49
49
49
76
48
48
49
48
49
67
48
50
49
49
49
49
49
48
56
48
48
49
49
56
49
49
62
48
48
48
48
62
50
49
48
49
50
49
49
49
48
49
49
49
49
48
49
49
61
49
48
49
48
48
48
49
49
49
49
66
49
49
50
61
49
49
56
76
48
48
72
48
49
67
49
56
73
49
50
49
49
49
49
49
50
49
49
62
49
61
50
49
49
50
62
49
49
62
49
64
48
48
49
50
49
49
48
49
61
49
49
62
63
48
64
49
79
49
49
50
50
50
76
55
50
49
49
62
72
49
49
49
56
79
72
49
61
49
62
48
48
50
49
49
49
63
49
69
50
64
90
49
48
49
48
48
49
48
50
64
50
48
49
49
63
49
50
50
62
49
61
48
62
49
48
78
49
49
50
63
50
50
49
48
67
76
66
48
49
69
49
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
58
48
58
85
48
49
67
48
74
74
48
48
50
68
48
50
68
48
78
74
80
68
51
57
50
48
48
48
48
48
72
88
70
68
48
56
64
48
50
58
48
62
50
89
50
48
48
48
48
48
60
48
68
48
50
69
56
60
59
56
58
50
79
50
63
58
61
48
68
62
63
48
48
62
48
48
48
48
48
48
58
50
48
86
57
80
48
48
62
58
64
48
75
48
60
59
48
68
55
76
50
48
67
50
62
56
58
62
48
56
81
58
61
56
62
48
58
49
63
48
48
48
50
64
58
62
48
61
62
62
73
62
91
83
48
48
48
48
48
50
50
59
85
76
75
80
62
79
69
48
78
48
62
48
48
48
48
48
48
48
62
66
104
62
65
69
69
59
75
48
48
48
58
92
65
70
63
69
48
48
48
63
62
58
63
58
77
48
48
48
48
48
48
48
48
48
48
48
69
48
48
50
69
67
58
57
63
77
67
62
48
77
48
48
48
48
48
62
48
48
48
48
63
48
48
48
64
68
57
58
64
57
48
66
58
67
63
48
48
50
48
73
80
89
48
48
70
56
74
48
48
48
48
48
48
48
59
74
48
64
65
57
111
69
64
48
48
48
82
62
87
68
48
50
57
57
68
48
48
48
48
98
48
103
56
48
76
93
91
93
63
82
48
65
50
58
64
74
117
48
48
48
69
67
48
48
74
63
48
48
64
48
48
48
48
57
63
60
87
57
48
70
48
58
65
57
48
63
69
67
48
68
64
68
48
48
48
48
76
48
48
56
63
67
58
64
48
50
79
63
48
62
57
64
59
48
69
56
57
69
48
48
50
48
48
67
82
48
50
58
61
106
69
79
76
57
70
48
48
48
57
65
48
68
75
57
56
62
71
57
50
48
58
56
55
48
48
48
48
86
58
64
70
48
99
48
74
48
48
59
66
48
66
48
48
48
48
48
48
48
56
67
64
70
48
48
82
48
69
62
65
57
48
88
48
57
69
48
48
48
58
70
58
48
48
86
48
48
48
69
57
58
56
48
48
48
48
48
48
48
58
83
48
58
48
48
71
58
58
48
59
48
48
48
69
63
48
69
48
70
48
67
48
48
65
59
64
70
48
48
48
48
112
71
59
58
58
48
58
57
55
48
82
70
48
48
48
69
64
48
48
48
48
81
66
69
48
48
48
48
83
67
48
48
77
67
48
48
48
58
48
48
68
58
59
48
68
58
69
57
48
59
48
48
48
48
48
48
48
48
58
48
76
48
58
48
58
48
48
48
48
68
66
48
48
95
48
57
48
60
48
48
58
48
48
70
68
48
58
48
70
48
48
77
48
48
58
48
69
78
48
58
48
48
48
48
48
48
48
48
48
59
48
57
48
48
58
78
57
48
48
48
48
48
82
48
48
58
48
48
48
48
70
48
48
48
48
48
48
48
48
58
48
48
64
48
59
48
48
48
48
48
48
48
48
68
48
70
48
48
48
57
65
48
48
48
48
48
71
48
56
48
48
48
48
48
48
48
65
48
48
58
48
48
59
48
48
48
48
48
48
48
48
48
56
48
69
48
48
57
48
48
48
48
48
48
48
48
48
58
67
48
48
48
57
48
48
61
48
48
58
56
48
48
48
48
58
48
48
48
59
48
48
48
81
48
48
48
92
48
48
48
48
79
48
48
48
48
48
48
48
57
48
59
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
58
58
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
58
48
58
48
48
48
81
48
48
48
48
48
48
48
48
48
65
48
48
58
48
48
48
48
48
48
48
48
48
58
80
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
59
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
68
48
58
58
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
70
48
48
48
48
48
48
56
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
59
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
64
48
48
48
48
48
48
48
48
58
48
48
48
48
48
48
48
48
48
48
70
48
48
48
48
48
48
48
48
48
64
70
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
67
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
69
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
59
48
48
48
48
48
48
48
48
48
58
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
47
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
57
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
58
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
59
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
60
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
62
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
56
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
47
53
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
48
54
72
45
45
45
45
45
45
45
69
55
52
71
45
45
45
45
45
45
45
46
46
45
46
47
46
47
46
46
56
46
55
57
54
54
45
45
45
45
54
45
55
54
45
54
45
46
45
45
53
45
45
45
45
45
59
45
45
45
45
52
45
45
53
56
45
45
45
54
54
54
45
45
53
45
45
45
46
47
45
52
52
47
45
45
45
45
45
45
45
46
71
54
45
45
53
47
55
56
54
46
46
45
45
45
45
45
45
59
46
45
45
46
56
55
45
53
53
45
55
46
45
46
45
45
81
45
45
45
55
45
45
45
56
53
46
56
52
56
46
46
45
45
45
45
56
45
45
45
45
45
56
46
55
45
45
45
45
45
45
45
45
45
46
84
56
55
56
55
45
47
45
47
45
45
45
45
45
46
45
45
45
45
45
46
55
45
45
45
45
46
56
45
45
45
52
45
45
55
46
45
45
45
45
45
45
45
45
45
53
45
45
55
45
45
45
55
55
57
52
54
46
54
53
54
45
45
45
45
45
45
45
55
45
54
57
56
45
45
45
45
56
54
45
45
45
45
54
45
66
55
56
47
56
54
53
54
45
45
45
45
45
45
45
45
45
45
68
57
47
45
45
45
45
45
45
54
45
45
55
54
45
45
45
46
52
67
52
55
46
55
45
57
56
45
45
60
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
56
45
45
45
45
45
45
45
45
45
45
49
45
45
45
45
45
